                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        237098.1255868079	      1425	      2333	       575	    2332	         16	        207	     3	    522.678092
        237620.8036790618	      1426	      2334	       575	    2333	         16	        207	     3	    522.678092
        238666.1598635694	      1428	      2338	       575	    2337	         16	        207	     3	    522.678092
        239188.8379558233	      1429	      2339	       575	    2338	         16	        207	     3	    522.678092
        239711.5160480771	      1430	      2340	       575	    2339	         16	        207	     3	    522.678092
        240234.1941403309	      1431	      2341	       575	    2340	         16	        207	     3	    522.678092
        241060.9094941017	      1432	      2342	       576	    2341	         16	        207	     3	    826.715354
        241487.9560680627	      1433	      2346	       577	    2345	         16	        208	     3	    427.046574
        242019.5582721209	      1435	      2351	       578	    2350	         16	        209	     3	    265.801102
        242551.1604761790	      1437	      2353	       578	    2352	         16	        209	     3	    265.801102
        243296.6111741920	      1439	      2355	       579	    2354	         16	        209	     2	    479.649596
        244114.8309711315	      1440	      2357	       580	    2356	         16	        209	     2	    818.219797
        244319.3859203663	      1441	      2364	       582	    2363	         17	        209	     2	    204.554949
        244806.7813115283	      1479	      2455	       617	    2454	         20	        223	     3	     20.087773
        245487.4585363269	      1490	      2470	       620	    2469	         20	        223	     4	    101.872126
        246075.7935714885	      1495	      2478	       622	    2477	         20	        224	     5	    180.846532
        246727.1976296530	      1500	      2486	       623	    2485	         20	        225	     5	    130.280812
        247328.0848749214	      1503	      2490	       624	    2489	         20	        225	     5	    200.295748
        247928.9721201899	      1506	      2493	       624	    2492	         20	        225	     5	    200.295748
        248469.9960929304	      1509	      2499	       625	    2498	         20	        226	     5	    140.432476
        249025.0095619471	      1514	      2508	       626	    2507	         20	        227	     5	    103.645248
        249646.8810516298	      1520	      2514	       626	    2513	         20	        227	     5	    103.645248
        250244.0220419202	      1524	      2519	       627	    2518	         20	        227	     5	    164.498581
